"PLANT_ID","LIB","ALIAS","VCF_NAME","ACC","NAT_PAPER_LIB","PLANTED_2018","COVERAGE_CATEGORY","COLLECTION_TYPE","COLLECTION_METHOD","TAXON","SOURCE_ID_1","SOURCE_ID_2","LIB_NOTES","COLL_DATE","LATITUDE","LONGITUDE","ELEVATION","NOTE_LATLONG","COUNTRY","STATE","COUNTY","LOCALITY","APPROX_COVERAGE","APPROX_BP_MAPPED","GOOD_PAIRED_READS","MINOR_LIB","MINOR_LIB_COV","MINOR_LIB_VCF_NAME","OLD_META_PLOIDY","PLD_SNP","NQUIRE_CDS_20","NQUIRE_FULL_20","NQUIRE_NSNPS_20","NQUIRE_PLOIDY","NQUIRE_CONFIDENCE","MINOR_LIB_NQUIRE_CDS_20","MNP_CDS_PLOIDY","MNP_GENIC_PLOIDY","OLD_TOT_PLOIDY","OLD_TOT_PLOIDY_CONFIDENCE","UNI_ACC","PPG_FILT_NOTE","PPG_NATIVE","PPG_CONTAMINANT"
"J348.C","IHYH",NA,"J348.C","J348","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","27C","CRP","NA","1/1/09",40.6203,-83.02145,302,NA,"USA","Ohio","Marion","ONM1. Total Prairie Size- 2.2ha",35.59,40212941700,268086278,NA,NA,NA,"4X","4X","4X",NA,885070,"4X",1,NA,"4X","4X","4X",4,"CRP",NA,NA,NA
"J006.B","IHYI",NA,"J006.B","J006","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","4_11","PI 315727","NA",NA,35.732678,-78.851233,151,NA,"USA","North Carolina","Wake","Apex, NC, through Soil Conservation Service Nursery, Chapel Hill, NC",35.31,39895257300,265968382,NA,NA,NA,"4X","4X","4X",NA,1145834,"4X",1,NA,"4X","4X","4X",4,"PI_315727",NA,NA,NA
"J320.A","IHYJ",NA,"J320.A","J320","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","GA993",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Parent Lines from Ardmore-Malay",35.65,40284908700,268566058,NA,NA,NA,"4X","4X","4X",NA,999004,"4X",1,NA,"4X","4X","4X",4,"NAM_PARENTS_GA993","Should be ""Breeding Selection""; in Alamo cluster; is probably Alamo; looks like clone of NFGA34_10","F","F"
"J016.D","IHYK",NA,"J016.D","J016","Y","Y","paper_732g","Cultivar","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","9_02","KANLOW - Kansas","NA","1/1/57",35.26,-96.18,250,"Developed by KSU","USA","Oklahoma","Huges","Kanlow: Near Wetumka",39.91,45087458400,300583056,NA,NA,NA,"4X","4X","4X",NA,1070392,"4X",1,NA,"4X","4X","4X",4,"KANLOW",NA,NA,NA
"J353.C","IHYL",NA,"J353.C","J353","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","14C","BRRP","NA","1/1/09",39.8542833,-83.5308,343,NA,"USA","Ohio","Clark","Total Prairie Size- ~2ha",35.39,39985405500,266569370,NA,NA,NA,"4X","4X","4X",NA,1039292,"4X",1,NA,"4X","4X","4X",4,"BRRP",NA,NA,NA
"J030.C","IHYN",NA,"J030.C","J030","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","25_06","PI 476295","manually added pass.overall - is from CO, which is close enuf to TX for me. ",NA,38.92,-104.67,1286,"Generic Colorado Springs coordinates","USA","Colorado","Kiowa","Colorado Springs, Colorado",37.76,42668486700,284456578,NA,NA,NA,"4X","4X","4X",NA,825816,"4X",1,NA,"4X","4X","4X",4,"PI_476295","Clusters within Kanlow; is most likely Kanlow","F","F"
"J585.C","IHYT",NA,"J585.C","J585","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","PICP 3",NA,"NA","11/16/15",32.86471,-79.83733,1,NA,"USA","South Carolina","Charleston","Palmetto Island County Park",37.07,41884280100,279228534,NA,NA,NA,"4X","4X","4X",NA,1129776,"4X",1,NA,"4X","4X","4X",4,"PICP",NA,NA,NA
"J396.A","IHYW",NA,"J396.A","J396","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","705A","SW49","NA",NA,43.8,-91.83,300,NA,"USA","Minnesota","Fillmore","Fillmore",35.36,39952984200,266353228,NA,NA,NA,"4X","4X","4X",NA,1007783,"4X",1,NA,"4X","?X","4X",3,"SW49",NA,NA,NA
"J354.C","IHYX",NA,"J354.C","J354","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","25C","GLPSNA","NA","1/1/09",41.35965,-88.3254333,161,NA,"USA","Illinios","Grundy","Site 3. Total Prairie Size - 1027ha",35.67,40306410600,268709404,NA,NA,NA,"4X","4X","4X",NA,835083,"4X",1,NA,"4X","4X","4X",4,"GLPSNA",NA,NA,NA
"J296.A","IHYZ",NA,"J296.A","J296","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","15_01",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Top Lines from Ardmore-Malay",18.9,21350203200,142334688,NA,NA,NA,"4X","4X","4X",NA,434137,"4X",2,NA,"4X","4X","4X",4,"NAM_15_01",NA,NA,NA
"J350.B","IHZB",NA,"J350.B","J350","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","10B","DBOS","NA","1/1/09",40.7318833,-83.0926167,291,NA,"USA","Ohio","Marion","ONM2 Total Prairie Size- 4.5ha",16.7,18868006350,125786709,NA,NA,NA,"4X","4X","4X",NA,481012,"4X",2,NA,"4X","4X","4X",4,"DBOS",NA,NA,NA
"J006.C","IHZC",NA,"J006.C","J006","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","4_7","PI 315727","NA",NA,35.732678,-78.851233,151,NA,"USA","North Carolina","Wake","Apex, NC, through Soil Conservation Service Nursery, Chapel Hill, NC",16.49,18626659050,124177727,NA,NA,NA,"4X","4X","4X",NA,622095,"4X",2,NA,"?X","4X","4X",3,"PI_315727",NA,NA,NA
"J336.A","IHZD",NA,"J336.A","J336","Y","Y","paper_732g","Natural Collection","Supplied by John Reilley","Panicum virgatum","9109816",NA,"NA","1/1/12",29.871129,-96.280086,81,"Approx @ County Center","USA","Texas","Austin",NA,17.63,19923501900,132823346,NA,NA,NA,"4X","4X","4X",NA,608027,"4X",2,NA,"4X","4X","4X",4,"AUSTIN_1",NA,NA,NA
"J016.E","IHZE",NA,"J016.E","J016","Y","Y","paper_732g","Cultivar","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","9_05","KANLOW - Kansas","NA","1/1/57",35.26,-96.18,250,"Developed by KSU","USA","Oklahoma","Huges","Kanlow: Near Wetumka",19.12,21608406600,144056044,NA,NA,NA,"4X","4X","4X",NA,429968,"4X",2,NA,"4X","4X","4X",4,"KANLOW",NA,NA,NA
"J026.B","IHZJ",NA,"J026.B","J026","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","21_1","PI 476290","NA",NA,34.225726,-77.94471,11,NA,"USA","North Carolina","New Hanover","Wilmington, North Carolina",17.99,20331477750,135543185,NA,NA,NA,"4X","4X","4X",NA,587297,"4X",2,NA,"4X","4X","4X",4,"PI_476290","Split ACC, though fairly close to other samples from ACC; 60% Atlantic, 40% Gulf; is suspicious because genetically close to J029.L3 from NJ, but that sample is ATLANTIC + MW, so seems like the shared ancestry between samples must be very similar; I think there might be some cross contamination with J029","F","M"
"J458.C","IHZK",NA,"J458.C","J458","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","Griff 17007","2009FL-045","NA",NA,30.87,-86.92861111,32,NA,"USA","Florida","Santa Rosa","Collected at site previously documented by Natural Resources Conservation Service, Brooksville Plant Material Center (collection number 9060495). 3.5 miles west on CR 4 from CR 191 on south side of road, Santa Rosa County",17.55,19834124100,132227494,NA,NA,NA,"4X","4X","4X",NA,643872,"4X",2,NA,"4X","4X","4X",4,"GRIF_17007",NA,NA,NA
"J586.A","IHZM",NA,"J586.A","J586","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","HBSP 1",NA,"NA","11/17/15",33.50804,-79.06522,2,NA,"USA","South Carolina","Georgetown","Huntington Beach State Park",16.36,18480407100,123202714,NA,NA,NA,"4X","4X","4X",NA,497666,"4X",2,NA,"4X","4X","4X",4,"HBSP",NA,NA,NA
"J018.B","IHZP",NA,"J018.B","J018","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","15_10","PI 421999","NA",NA,35.426748,-91.83681,106,NA,"USA","Arkansas","White","Pangburn",35.58,40201179600,268007864,NA,NA,NA,"4X","4X","4X",NA,843229,"4X",1,NA,"4X","4X","4X",4,"PI_421999","Should be ""Breeding Selection""; GRIN record says is cultivated material; clusters with other cultivated material","F","F"
"J357.B","IHZQ",NA,"J357.B","J357","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","8B","MNTP","NA","1/1/10",41.3472833,-88.1386,170,NA,"USA","Illinios","Will","Total Prairie Size- 7756ha",32.5,36722277300,244815182,NA,NA,NA,"4X","4X","4X",NA,917392,"4X",1,NA,"4X","4X","4X",4,"MNTP",NA,NA,NA
"J299.A","IHZS",NA,"J299.A","J299","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","19_05",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Top Lines from Ardmore-Malay",36.34,41056185900,273707906,NA,NA,NA,"4X","4X","4X",NA,1185210,"4X",1,NA,"4X","4X","4X",4,"NAM_19_05",NA,NA,NA
"J013.B","IHZT",NA,"J013.B","J013","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","11_16","PI 414070","NA","11/26/76",38.5111,-96.8005,NA,"GPS estimated using passport data","USA","Kansas","Saline","Soil Conservation Service",41.23,46586445150,310576301,NA,NA,NA,"4X","4X","4X",NA,794893,"4X",1,NA,"4X","4X","4X",4,"PI_414070",NA,NA,NA
"J350.C","IHZU",NA,"J350.C","J350","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","28C","DBOS","NA","1/1/09",40.7318833,-83.0926167,291,NA,"USA","Ohio","Marion","ONM2 Total Prairie Size- 4.5ha",35.52,40128547200,267523648,NA,NA,NA,"4X","4X","4X",NA,1053786,"4X",1,NA,"4X","?X","4X",3,"DBOS",NA,NA,NA
"J008.B","IHZW",NA,"J008.B","J008","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","7_11","BN- 14668-65 - Arkansas","NA",NA,35.426617,-91.839435,102,NA,"USA","Arkansas","White","Soil Conservation Service, Pangburn, AR",39.87,45052874700,300352498,NA,NA,NA,"4X","4X","4X",NA,948902,"4X",1,NA,"4X","4X","4X",4,"PI_414065",NA,NA,NA
"J204.A","IHZX",NA,"J204.A","J204","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI667592","Grif 17422","NA","11/26/11",34.706067,-77.648133,21,NA,"USA","North Carolina","Onslow","Onslow County, Hwy 53, 1.3 miles west of Onslow/Pender county line",36.79,41565300000,277102000,NA,NA,NA,"4X","4X","4X",NA,832471,"4X",1,NA,"4X","4X","4X",4,"PI_667592",NA,NA,NA
"J461.C","IHZY",NA,"J461.C","J461","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","Griff 17505","SE2013-009","NA","9/15/13",30.29881,-89.40688,6,NA,"USA","Mississippi","Hancock","In the vicinity of 4146 US Hwy. 90, Bay St. Louis, MS west side of road",29.99,33886600800,225910672,NA,NA,NA,"4X","4X","4X",NA,792144,"4X",1,NA,"4X","4X","4X",4,"GRIF_17505",NA,NA,NA
"J022.B","IHZZ",NA,"J022.B","J022","Y","Y","paper_732g","Cultivar","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","18_2","PI 422006","NA","9/29/77",28.3325,-98.117505,48,NA,"USA","Texas","Live Oak","George West, TX",37.85,42764855700,285099038,NA,NA,NA,"4X","4X","4X",NA,948566,"4X",1,NA,"4X","4X","4X",4,"ALAMO",NA,NA,NA
"J425.A","IIAA",NA,"J425.A","J425","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","3610A","SW793","NA",NA,40.5,-74.22,11,NA,"USA","New York","Richmond","Mt. Loretto",37.27,42109125900,280727506,NA,NA,NA,"4X","4X","4X",NA,997927,"4X",1,NA,"4X","4X","4X",4,"SW793",NA,NA,NA
"J026.C","IIAD",NA,"J026.C","J026","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","21_11","PI 476290","NA",NA,34.225726,-77.94471,11,NA,"USA","North Carolina","New Hanover","Wilmington, North Carolina",37.48,42342308400,282282056,NA,NA,NA,"4X","4X","4X",NA,1093237,"4X",1,NA,"4X","4X","4X",4,"PI_476290",NA,NA,NA
"J587.A","IIAE",NA,"J587.A","J587","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","HSF 1",NA,"NA","11/18/15",34.08622,-81.11703,94,NA,"USA","South Carolina","Richland","Harbinson State Forest",38.43,43419910950,289466073,NA,NA,NA,"4X","4X","4X",NA,996037,"4X",1,NA,"4X","4X","4X",4,"HSF","Clusters with Alamo; weird geographic clustering, is SC but within Alamo/TX cluster; probably Alamo","F","F"
"J537.C","IIBQ",NA,"J537.C","J537","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum",NA,NA,"NA",NA,41.017143,-72.001407,43,NA,"USA","New York","Suffolk","TRC Park, Suffolk County. Major Land Resource Area 149B.",37.38,42236597550,281577317,NA,NA,NA,"4X","4X","4X",NA,1011396,"4X",1,NA,"4X","4X","4X",4,"PI_674676",NA,NA,NA
"J258.B","IIIN",NA,"J258.B","J258","Y","N","paper_732g","Natural Collection","Supplied by Mike Casler","Panicum virgatum","Helen Allison","Helen Allison","NA",NA,45.3815,-93.1641,284,NA,"USA","Minnesota","Anoka",NA,36.67,41435562000,276237080,NA,NA,NA,"4X","4X","4X",NA,1081170,"4X",1,NA,"4X","?X","4X",3,"HELEN_ALLISON",NA,NA,NA
"J258.C","IIIP",NA,"J258.C","J258","Y","Y","paper_732g","Natural Collection","Supplied by Mike Casler","Panicum virgatum","Helen Allison","Helen Allison","NA",NA,45.3815,-93.1641,284,NA,"USA","Minnesota","Anoka",NA,28.96,32721768000,218145120,NA,NA,NA,"4X","4X","4X",NA,902575,"4X",1,NA,"4X","4X","4X",4,"HELEN_ALLISON",NA,NA,NA
"J267.A","IIIQ",NA,"J267.A","J267","Y","Y","paper_732g","Natural Collection","Supplied by Mike Casler","Panicum virgatum","Uncas Dunes","Uncas Dunes","NA",NA,45.4182,-93.7014,294,NA,"USA","Minnesota","Sherburne",NA,31.18,35223337800,234822252,NA,NA,NA,"4X","4X","4X",NA,999573,"4X",1,NA,"4X","4X","4X",4,"UNCAS",NA,NA,NA
"J267.B","IIIR",NA,"J267.B","J267","Y","Y","paper_732g","Natural Collection","Supplied by Mike Casler","Panicum virgatum","Uncas Dunes","Uncas Dunes","NA",NA,45.4182,-93.7014,294,NA,"USA","Minnesota","Sherburne",NA,36.94,41738069250,278253795,NA,NA,NA,"4X","4X","4X",NA,1067970,"4X",1,NA,"4X","?X","4X",3,"UNCAS",NA,NA,NA
"J267.C","IIIS",NA,"J267.C","J267","Y","Y","paper_732g","Natural Collection","Supplied by Mike Casler","Panicum virgatum","Uncas Dunes","Uncas Dunes","NA",NA,45.4182,-93.7014,294,NA,"USA","Minnesota","Sherburne",NA,36.49,41228108400,274854056,NA,NA,NA,"4X","4X","4X",NA,1092693,"4X",1,NA,"4X","4X","4X",4,"UNCAS",NA,NA,NA
"J297.A","IIIT",NA,"J297.A","J297","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","15_04",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Top Lines from Ardmore-Malay",34.46,38935381350,259569209,NA,NA,NA,"4X","4X","4X",NA,886642,"4X",1,NA,"4X","4X","4X",4,"NAM_15_04",NA,NA,NA
"J300.A","IIIU",NA,"J300.A","J300","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","31_03",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Top Lines from Ardmore-Malay",37.32,42161486700,281076578,NA,NA,NA,"4X","4X","4X",NA,1056891,"4X",1,NA,"4X","4X","4X",4,"NAM_31_03",NA,NA,NA
"J315.A","IIIW",NA,"J315.A","J315","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","GA991",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Parent Lines from Ardmore-Malay",41.36,46731842400,311545616,NA,NA,NA,"4X","4X","4X",NA,935591,"4X",1,NA,"4X","4X","4X",4,"NAM_PARENTS_GA991","Should be ""Breeding Selection""; looks like a clone of NFGA36_05","F","F"
"J317.A","IIIX",NA,"J317.A","J317","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","GA992",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Parent Lines from Ardmore-Malay",41.16,46510464600,310069764,NA,NA,NA,"4X","4X","4X",NA,969362,"4X",1,NA,"4X","4X","4X",4,"NAM_PARENTS_GA992","Should be ""Breeding Selection""; looks like is a clone of NFGA37_03, which is a cultivated variety","F","F"
"J321.A","IIIY",NA,"J321.A","J321","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","GA992",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Parent Lines from Ardmore-Malay",42.89,48454137000,323027580,NA,NA,NA,"4X","4X","4X",NA,857675,"4X",1,NA,"4X","4X","4X",4,"NAM_PARENTS_GA992","Should be ""Breeding Selection""; looks like is clone of NFGA37_05, which is a cultivated variety","F","F"
"J322.A","IIIZ",NA,"J322.A","J322","Y","Y","paper_732g","Breeding Selection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","GA991",NA,"NA",NA,NA,NA,NA,"Need Info From Nobel",NA,NA,NA,"NAM Parent Lines from Ardmore-Malay",42.31,47805095700,318700638,NA,NA,NA,"4X","4X","4X",NA,991225,"4X",1,NA,"4X","4X","4X",4,"NAM_PARENTS_GA991","Should be ""Breeding Selection""; looks like a clone of NFGA36_09","F","F"
"J344.A","IIJA",NA,"J344.A","J344","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","16A","HSPNP","NA","1/1/09",41.3045667,-88.1723167,174,NA,"USA","Illinios","Will","Total Prairie Size - 106ha",36.85,41635923750,277572825,NA,NA,NA,"4X","4X","4X",NA,1077081,"4X",1,NA,"4X","?X","4X",3,"HSPNP",NA,NA,NA
"J348.B","IIJB",NA,"J348.B","J348","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","12B","CRP","NA","1/1/09",40.6203,-83.02145,302,NA,"USA","Ohio","Marion","ONM1. Total Prairie Size- 2.2ha",34.22,38669319000,257795460,NA,NA,NA,"4X","4X","4X",NA,1004337,"4X",1,NA,"4X","4X","4X",4,"CRP",NA,NA,NA
"J349.A","IIJC",NA,"J349.A","J349","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","3A","CRP","NA","1/1/09",40.6203,-83.02145,302,NA,"USA","Ohio","Marion","Total Prairie Size- 2.2ha",35.56,40175981400,267839876,NA,NA,NA,"4X","4X","4X",NA,1049644,"4X",1,NA,"4X","4X","4X",4,"CRP",NA,NA,NA
"J349.B","IIJD",NA,"J349.B","J349","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","15B","CRP","NA","1/1/09",40.6203,-83.02145,302,NA,"USA","Ohio","Marion","Total Prairie Size- 2.2ha",36.7,41462876700,276419178,NA,NA,NA,"4X","4X","4X",NA,1009244,"4X",1,NA,"4X","4X","4X",4,"CRP",NA,NA,NA
"J349.C","IIJE",NA,"J349.C","J349","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","2C","CRP","NA","1/1/09",40.6203,-83.02145,302,NA,"USA","Ohio","Marion","Total Prairie Size- 2.2ha",37.16,41989534950,279930233,NA,NA,NA,"4X","4X","4X",NA,1052372,"4X",1,NA,"4X","4X","4X",4,"CRP",NA,NA,NA
"J351.C","IIJF",NA,"J351.C","J351","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","25C","DBOS","NA","1/1/10",40.7318833,-83.0926167,291,NA,"USA","Ohio","Marion","Total Prairie Size- 4.5ha",36.99,41796120150,278640801,NA,NA,NA,"4X","4X","4X",NA,863700,"4X",1,NA,"4X","4X","4X",4,"DBOS",NA,NA,NA
"J353.A","IIJG",NA,"J353.A","J353","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","2A","BRRP","NA","1/1/09",39.8542833,-83.5308,343,NA,"USA","Ohio","Clark","Total Prairie Size- ~2ha",38.94,43998122550,293320817,NA,NA,NA,"4X","4X","4X",NA,1042486,"4X",1,NA,"4X","4X","4X",4,"BRRP",NA,NA,NA
"J354.B","IIJH",NA,"J354.B","J354","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","8B","GLPSNA","NA","1/1/09",41.35965,-88.3254333,161,NA,"USA","Illinios","Grundy","Site 3. Total Prairie Size - 1027ha",38.89,43936019850,292906799,NA,NA,NA,"4X","4X","4X",NA,1087781,"4X",1,NA,"4X","4X","4X",4,"GLPSNA",NA,NA,NA
"J355.B","IIJI",NA,"J355.B","J355","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","14B","MNTP","NA","1/1/09",41.3472833,-88.1386,170,NA,"USA","Illinios","Will","Site 1. Total Prairie Size- 7756ha",36.93,41729783100,278198554,NA,NA,NA,"4X","4X","4X",NA,1000183,"4X",1,NA,"4X","?X","4X",3,"MNTP",NA,NA,NA
"J357.C","IIJJ",NA,"J357.C","J357","Y","Y","paper_732g","Natural Collection","Field Seed Collection From Single Plant","Panicum virgatum","22C","MNTP","NA","1/1/10",41.3472833,-88.1386,170,NA,"USA","Illinios","Will","Total Prairie Size- 7756ha",34.96,39499494300,263329962,NA,NA,NA,"4X","4X","4X",NA,928507,"4X",1,NA,"4X","4X","4X",4,"MNTP",NA,NA,NA
"J378.C","IIJK",NA,"J378.C","J378","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum","28C","RM","NA","1/1/08",43.0086389,-86.2212222,190,NA,"USA","Michigan","Ottawa",NA,36.49,41225563950,274837093,NA,NA,NA,"4X","4X","4X",NA,970768,"4X",1,NA,"4X","4X","4X",4,"OTTAWA_MI_1",NA,NA,NA
"J379.B","IIJL",NA,"J379.B","J379","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum","5B","AL","NA",NA,42.6484083,-82.5286806,177,NA,"USA","Michigan","St. Clair","Algonac State Park",36.27,40981847100,273212314,NA,NA,NA,"4X","4X","4X",NA,851653,"4X",1,NA,"4X","4X","4X",4,"ALGONAC",NA,NA,NA
"J380.B","IIJM",NA,"J380.B","J380","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum","2B","LU","NA","1/1/08",44.0570639,-86.5084083,180,NA,"USA","Michigan","Mason","Ludington State Park",39.45,44569151250,297127675,NA,NA,NA,"4X","4X","4X",NA,1007694,"4X",1,NA,"4X","?X","4X",3,"MASON_MI_2",NA,NA,NA
"J382.A","IIJN",NA,"J382.A","J382","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum","1A","LA","NA","10/29/09",42.1823667,-85.825225,242,NA,"USA","Michigan","Van Buren","Amtrak between Lawton and CR657. 30th and Nursery ST. 2.25mi from 30th.",37.22,42050801250,280338675,NA,NA,NA,"4X","4X","4X",NA,967814,"4X",1,NA,"4X","4X","4X",4,"VAN_BUREN_AMTRAK",NA,NA,NA
"J382.B","IIJP",NA,"J382.B","J382","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum","2B","LA","NA","10/29/09",42.1823667,-85.825225,242,NA,"USA","Michigan","Van Buren","Amtrak between Lawton and CR657. 30th and Nursery ST. 2.25mi from 30th.",27.77,31377763650,209185091,NA,NA,NA,"4X","4X","4X",NA,977288,"4X",1,NA,"4X","4X","4X",4,"VAN_BUREN_AMTRAK",NA,NA,NA
"J387.B","IIJQ",NA,"J387.B","J387","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","FRP2",NA,"NA","8/16/15",38.55061667,-93.29858333,294,"Combined J387-J388","USA","Missouri","Pettis","Site Friendship Prairie. 4.9 miles northwest of Mora. Site Grandfather Prairie. 5.6 miles northwest of Mora",30.13,34039662000,226931080,NA,NA,NA,"4X","4X","4X",NA,1091744,"4X",1,NA,"4X","?X","4X",3,"FRP",NA,NA,NA
"J390.B","IIJR",NA,"J390.B","J390","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","107B","SW31","NA",NA,40.3,-86.22,260,NA,"USA","Indiana","Tipton","Tipton",37.38,42231502800,281543352,NA,NA,NA,"4X","4X","8X",NA,1500290,"8X",1,NA,"8X","8X","8X",4,"SW31","Split ACC, other sample is MW-4X and clusters with regions; Weird sample - is 54% 8X-East, 29% MW-4X, 17% 8X-West; clusters with a Cave-in-Rock; however, is definitely a close relative of J390.A, which clusters elsewhere; seems like maybe a somewhat recent 8X","T","M"
"J400.B","IIJT",NA,"J400.B","J400","Y","N","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","1108B","SW63","Buffalo is midwest enuf for me. Manually giving pass.geo",NA,42.93,-78.18,300,NA,"USA","New York","Genesee","Genesee",30.97,34992047550,233280317,NA,NA,NA,"4X","4X","4X",NA,994863,"4X",1,NA,"4X","4X","4X",4,"SW63",NA,NA,NA
"J406.A","IIJU",NA,"J406.A","J406","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","1704A","SW112","NA",NA,43.47,-89.43,240,NA,"USA","Wisconsin","Columbia","Rocky Run 1",30.2,34122010050,227480067,NA,NA,NA,"4X","4X","4X",NA,999457,"4X",1,NA,"4X","4X","4X",4,"SW112","Seems native; part of split ACC with other sample in weird Blackwell cluster; maybe there was a sample switch with SW112 and SW129 because they cluster together both in the MW-4X group and in the Blackwell cluster","T","F"
